State,k,lambda,Clients,Longitude,Latitude
Alabama,3,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,3,1,295.8700334926459,34.20508,-86.87515
Alabama,3,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,3,1,82.09042757050905,30.5,-88.333
Alabama,3,1,89.6092802440509,34.11818082,-87.98941598
Alabama,3,1,721.9448358421279,34.69899,-86.602799
Alabama,3,1,196.22130037859438,34.87464,-86.595824
Alabama,3,1,206.6905583917076,33.87343891,-87.26771308
Alabama,3,1,174.1770841618867,30.62764152,-88.14996998
Alabama,3,1,232.41282849576965,30.62938153,-88.08882719
Alabama,3,1,439.24547021572647,30.67229455,-88.14453376
Alabama,3,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,3,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,3,1,348.54284611578345,33.61501618,-85.83390782
Alabama,3,1,385.3920794391168,33.213107,-86.787837
Alabama,3,1,362.00312806331965,34.76619551,-87.67658655
Alabama,3,1,100.0686585205379,34.87276461,-85.80957702
Alabama,4,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,4,1,658.2321374445017,33.58206789,-86.6328892
Alabama,4,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,4,1,295.8700334926459,34.20508,-86.87515
Alabama,4,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,4,1,82.09042757050905,30.5,-88.333
Alabama,4,1,89.6092802440509,34.11818082,-87.98941598
Alabama,4,1,712.9036783374688,34.69899,-86.602799
Alabama,4,1,196.22130037859438,34.87464,-86.595824
Alabama,4,1,206.6905583917076,33.87343891,-87.26771308
Alabama,4,1,174.1770841618867,30.62764152,-88.14996998
Alabama,4,1,232.41282849576965,30.62938153,-88.08882719
Alabama,4,1,439.24547021572647,30.67229455,-88.14453376
Alabama,4,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,4,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,4,1,348.54284611578345,33.61501618,-85.83390782
Alabama,4,1,385.3920794391168,33.213107,-86.787837
Alabama,4,1,362.00312806331965,34.76619551,-87.67658655
Alabama,4,1,100.0686585205379,34.87276461,-85.80957702
Alabama,5,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,5,1,658.2321374445017,33.58206789,-86.6328892
Alabama,5,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,5,1,295.8700334926459,34.20508,-86.87515
Alabama,5,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,5,1,82.09042757050905,30.5,-88.333
Alabama,5,1,89.6092802440509,34.11818082,-87.98941598
Alabama,5,1,721.9448358421279,34.69899,-86.602799
Alabama,5,1,196.22130037859438,34.87464,-86.595824
Alabama,5,1,206.6905583917076,33.87343891,-87.26771308
Alabama,5,1,174.1770841618867,30.62764152,-88.14996998
Alabama,5,1,232.41282849576965,30.62938153,-88.08882719
Alabama,5,1,439.24547021572647,30.67229455,-88.14453376
Alabama,5,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,5,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,5,1,348.54284611578345,33.61501618,-85.83390782
Alabama,5,1,385.3920794391168,33.213107,-86.787837
Alabama,5,1,362.00312806331965,34.76619551,-87.67658655
Alabama,5,1,100.0686585205379,34.87276461,-85.80957702
Alabama,6,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,6,1,658.2321374445017,33.58206789,-86.6328892
Alabama,6,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,6,1,295.8700334926459,34.20508,-86.87515
Alabama,6,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,6,1,82.09042757050905,30.5,-88.333
Alabama,6,1,89.6092802440509,34.11818082,-87.98941598
Alabama,6,1,721.9448358421279,34.69899,-86.602799
Alabama,6,1,196.22130037859438,34.87464,-86.595824
Alabama,6,1,206.6905583917076,33.87343891,-87.26771308
Alabama,6,1,174.1770841618867,30.62764152,-88.14996998
Alabama,6,1,232.41282849576965,30.62938153,-88.08882719
Alabama,6,1,439.24547021572647,30.67229455,-88.14453376
Alabama,6,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,6,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,6,1,348.54284611578345,33.61501618,-85.83390782
Alabama,6,1,385.3920794391168,33.213107,-86.787837
Alabama,6,1,362.00312806331965,34.76619551,-87.67658655
Alabama,6,1,100.0686585205379,34.87276461,-85.80957702
Alabama,7,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,7,1,658.2321374445017,33.58206789,-86.6328892
Alabama,7,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,7,1,295.8700334926459,34.20508,-86.87515
Alabama,7,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,7,1,82.09042757050905,30.5,-88.333
Alabama,7,1,89.6092802440509,34.11818082,-87.98941598
Alabama,7,1,721.9448358421279,34.69899,-86.602799
Alabama,7,1,196.22130037859438,34.87464,-86.595824
Alabama,7,1,206.6905583917076,33.87343891,-87.26771308
Alabama,7,1,174.1770841618867,30.62764152,-88.14996998
Alabama,7,1,232.41282849576965,30.62938153,-88.08882719
Alabama,7,1,439.24547021572647,30.67229455,-88.14453376
Alabama,7,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,7,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,7,1,348.54284611578345,33.61501618,-85.83390782
Alabama,7,1,385.3920794391168,33.213107,-86.787837
Alabama,7,1,362.00312806331965,34.76619551,-87.67658655
Alabama,7,1,100.0686585205379,34.87276461,-85.80957702
Alabama,8,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,8,1,658.2321374445017,33.58206789,-86.6328892
Alabama,8,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,8,1,295.8700334926459,34.20508,-86.87515
Alabama,8,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,8,1,82.09042757050905,30.5,-88.333
Alabama,8,1,89.6092802440509,34.11818082,-87.98941598
Alabama,8,1,721.9448358421279,34.69899,-86.602799
Alabama,8,1,196.22130037859438,34.87464,-86.595824
Alabama,8,1,206.6905583917076,33.87343891,-87.26771308
Alabama,8,1,174.1770841618867,30.62764152,-88.14996998
Alabama,8,1,232.41282849576965,30.62938153,-88.08882719
Alabama,8,1,439.24547021572647,30.67229455,-88.14453376
Alabama,8,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,8,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,8,1,348.54284611578345,33.61501618,-85.83390782
Alabama,8,1,385.3920794391168,33.213107,-86.787837
Alabama,8,1,362.00312806331965,34.76619551,-87.67658655
Alabama,8,1,100.0686585205379,34.87276461,-85.80957702
Alabama,9,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,9,1,658.2321374445017,33.58206789,-86.6328892
Alabama,9,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,9,1,295.8700334926459,34.20508,-86.87515
Alabama,9,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,9,1,82.09042757050905,30.5,-88.333
Alabama,9,1,89.6092802440509,34.11818082,-87.98941598
Alabama,9,1,721.9448358421279,34.69899,-86.602799
Alabama,9,1,196.22130037859438,34.87464,-86.595824
Alabama,9,1,206.6905583917076,33.87343891,-87.26771308
Alabama,9,1,174.1770841618867,30.62764152,-88.14996998
Alabama,9,1,232.41282849576965,30.62938153,-88.08882719
Alabama,9,1,439.24547021572647,30.67229455,-88.14453376
Alabama,9,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,9,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,9,1,348.54284611578345,33.61501618,-85.83390782
Alabama,9,1,385.3920794391168,33.213107,-86.787837
Alabama,9,1,362.00312806331965,34.76619551,-87.67658655
Alabama,9,1,100.0686585205379,34.87276461,-85.80957702
Alabama,10,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,10,1,658.2321374445017,33.58206789,-86.6328892
Alabama,10,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,10,1,295.8700334926459,34.20508,-86.87515
Alabama,10,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,10,1,82.09042757050905,30.5,-88.333
Alabama,10,1,89.6092802440509,34.11818082,-87.98941598
Alabama,10,1,721.9448358421279,34.69899,-86.602799
Alabama,10,1,196.22130037859438,34.87464,-86.595824
Alabama,10,1,206.6905583917076,33.87343891,-87.26771308
Alabama,10,1,174.1770841618867,30.62764152,-88.14996998
Alabama,10,1,232.41282849576965,30.62938153,-88.08882719
Alabama,10,1,439.24547021572647,30.67229455,-88.14453376
Alabama,10,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,10,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,10,1,348.54284611578345,33.61501618,-85.83390782
Alabama,10,1,385.3920794391168,33.213107,-86.787837
Alabama,10,1,362.00312806331965,34.76619551,-87.67658655
Alabama,10,1,100.0686585205379,34.87276461,-85.80957702
Alabama,11,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,11,1,658.2321374445017,33.58206789,-86.6328892
Alabama,11,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,11,1,295.8700334926459,34.20508,-86.87515
Alabama,11,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,11,1,82.09042757050905,30.5,-88.333
Alabama,11,1,89.6092802440509,34.11818082,-87.98941598
Alabama,11,1,721.9448358421279,34.69899,-86.602799
Alabama,11,1,196.22130037859438,34.87464,-86.595824
Alabama,11,1,206.6905583917076,33.87343891,-87.26771308
Alabama,11,1,174.1770841618867,30.62764152,-88.14996998
Alabama,11,1,232.41282849576965,30.62938153,-88.08882719
Alabama,11,1,439.24547021572647,30.67229455,-88.14453376
Alabama,11,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,11,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,11,1,348.54284611578345,33.61501618,-85.83390782
Alabama,11,1,385.3920794391168,33.213107,-86.787837
Alabama,11,1,362.00312806331965,34.76619551,-87.67658655
Alabama,11,1,100.0686585205379,34.87276461,-85.80957702
Alabama,12,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,12,1,637.2876994058871,33.58206789,-86.6328892
Alabama,12,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,12,1,295.8700334926459,34.20508,-86.87515
Alabama,12,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,12,1,82.09042757050905,30.5,-88.333
Alabama,12,1,89.6092802440509,34.11818082,-87.98941598
Alabama,12,1,721.9448358421279,34.69899,-86.602799
Alabama,12,1,196.22130037859438,34.87464,-86.595824
Alabama,12,1,206.6905583917076,33.87343891,-87.26771308
Alabama,12,1,174.1770841618867,30.62764152,-88.14996998
Alabama,12,1,232.41282849576965,30.62938153,-88.08882719
Alabama,12,1,439.24547021572647,30.67229455,-88.14453376
Alabama,12,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,12,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,12,1,348.54284611578345,33.61501618,-85.83390782
Alabama,12,1,385.3920794391168,33.213107,-86.787837
Alabama,12,1,362.00312806331965,34.76619551,-87.67658655
Alabama,12,1,100.0686585205379,34.87276461,-85.80957702
Alabama,13,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,13,1,637.2876994058871,33.58206789,-86.6328892
Alabama,13,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,13,1,295.8700334926459,34.20508,-86.87515
Alabama,13,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,13,1,82.09042757050905,30.5,-88.333
Alabama,13,1,89.6092802440509,34.11818082,-87.98941598
Alabama,13,1,721.9448358421279,34.69899,-86.602799
Alabama,13,1,196.22130037859438,34.87464,-86.595824
Alabama,13,1,206.6905583917076,33.87343891,-87.26771308
Alabama,13,1,174.1770841618867,30.62764152,-88.14996998
Alabama,13,1,232.41282849576965,30.62938153,-88.08882719
Alabama,13,1,439.24547021572647,30.67229455,-88.14453376
Alabama,13,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,13,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,13,1,348.54284611578345,33.61501618,-85.83390782
Alabama,13,1,385.3920794391168,33.213107,-86.787837
Alabama,13,1,362.00312806331965,34.76619551,-87.67658655
Alabama,13,1,100.0686585205379,34.87276461,-85.80957702
Alabama,14,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,14,1,637.2876994058871,33.58206789,-86.6328892
Alabama,14,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,14,1,295.8700334926459,34.20508,-86.87515
Alabama,14,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,14,1,82.09042757050905,30.5,-88.333
Alabama,14,1,89.6092802440509,34.11818082,-87.98941598
Alabama,14,1,721.9448358421279,34.69899,-86.602799
Alabama,14,1,196.22130037859438,34.87464,-86.595824
Alabama,14,1,206.6905583917076,33.87343891,-87.26771308
Alabama,14,1,174.1770841618867,30.62764152,-88.14996998
Alabama,14,1,232.41282849576965,30.62938153,-88.08882719
Alabama,14,1,439.24547021572647,30.67229455,-88.14453376
Alabama,14,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,14,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,14,1,348.54284611578345,33.61501618,-85.83390782
Alabama,14,1,385.3920794391168,33.213107,-86.787837
Alabama,14,1,362.00312806331965,34.76619551,-87.67658655
Alabama,14,1,100.0686585205379,34.87276461,-85.80957702
Alabama,15,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,15,1,637.2876994058871,33.58206789,-86.6328892
Alabama,15,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,15,1,295.8700334926459,34.20508,-86.87515
Alabama,15,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,15,1,82.09042757050905,30.5,-88.333
Alabama,15,1,89.6092802440509,34.11818082,-87.98941598
Alabama,15,1,721.9448358421279,34.69899,-86.602799
Alabama,15,1,196.22130037859438,34.87464,-86.595824
Alabama,15,1,206.6905583917076,33.87343891,-87.26771308
Alabama,15,1,174.1770841618867,30.62764152,-88.14996998
Alabama,15,1,232.41282849576965,30.62938153,-88.08882719
Alabama,15,1,439.24547021572647,30.67229455,-88.14453376
Alabama,15,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,15,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,15,1,348.54284611578345,33.61501618,-85.83390782
Alabama,15,1,385.3920794391168,33.213107,-86.787837
Alabama,15,1,362.00312806331965,34.76619551,-87.67658655
Alabama,15,1,100.0686585205379,34.87276461,-85.80957702
Alabama,16,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,16,1,637.2876994058871,33.58206789,-86.6328892
Alabama,16,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,16,1,295.8700334926459,34.20508,-86.87515
Alabama,16,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,16,1,82.09042757050905,30.5,-88.333
Alabama,16,1,89.6092802440509,34.11818082,-87.98941598
Alabama,16,1,721.9448358421279,34.69899,-86.602799
Alabama,16,1,196.22130037859438,34.87464,-86.595824
Alabama,16,1,206.6905583917076,33.87343891,-87.26771308
Alabama,16,1,174.1770841618867,30.62764152,-88.14996998
Alabama,16,1,232.41282849576965,30.62938153,-88.08882719
Alabama,16,1,439.24547021572647,30.67229455,-88.14453376
Alabama,16,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,16,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,16,1,348.54284611578345,33.61501618,-85.83390782
Alabama,16,1,385.3920794391168,33.213107,-86.787837
Alabama,16,1,362.00312806331965,34.76619551,-87.67658655
Alabama,16,1,100.0686585205379,34.87276461,-85.80957702
Alabama,17,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,17,1,637.2876994058871,33.58206789,-86.6328892
Alabama,17,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,17,1,295.8700334926459,34.20508,-86.87515
Alabama,17,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,17,1,82.09042757050905,30.5,-88.333
Alabama,17,1,89.6092802440509,34.11818082,-87.98941598
Alabama,17,1,721.9448358421279,34.69899,-86.602799
Alabama,17,1,196.22130037859438,34.87464,-86.595824
Alabama,17,1,206.6905583917076,33.87343891,-87.26771308
Alabama,17,1,174.1770841618867,30.62764152,-88.14996998
Alabama,17,1,232.41282849576965,30.62938153,-88.08882719
Alabama,17,1,439.24547021572647,30.67229455,-88.14453376
Alabama,17,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,17,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,17,1,348.54284611578345,33.61501618,-85.83390782
Alabama,17,1,385.3920794391168,33.213107,-86.787837
Alabama,17,1,362.00312806331965,34.76619551,-87.67658655
Alabama,17,1,100.0686585205379,34.87276461,-85.80957702
Alabama,18,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,18,1,637.2876994058871,33.58206789,-86.6328892
Alabama,18,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,18,1,295.8700334926459,34.20508,-86.87515
Alabama,18,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,18,1,82.09042757050905,30.5,-88.333
Alabama,18,1,89.6092802440509,34.11818082,-87.98941598
Alabama,18,1,721.9448358421279,34.69899,-86.602799
Alabama,18,1,196.22130037859438,34.87464,-86.595824
Alabama,18,1,206.6905583917076,33.87343891,-87.26771308
Alabama,18,1,174.1770841618867,30.62764152,-88.14996998
Alabama,18,1,232.41282849576965,30.62938153,-88.08882719
Alabama,18,1,439.24547021572647,30.67229455,-88.14453376
Alabama,18,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,18,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,18,1,348.54284611578345,33.61501618,-85.83390782
Alabama,18,1,385.3920794391168,33.213107,-86.787837
Alabama,18,1,362.00312806331965,34.76619551,-87.67658655
Alabama,18,1,100.0686585205379,34.87276461,-85.80957702
Alabama,19,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,19,1,637.2876994058871,33.58206789,-86.6328892
Alabama,19,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,19,1,295.8700334926459,34.20508,-86.87515
Alabama,19,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,19,1,82.09042757050905,30.5,-88.333
Alabama,19,1,89.6092802440509,34.11818082,-87.98941598
Alabama,19,1,721.9448358421279,34.69899,-86.602799
Alabama,19,1,196.22130037859438,34.87464,-86.595824
Alabama,19,1,206.6905583917076,33.87343891,-87.26771308
Alabama,19,1,174.1770841618867,30.62764152,-88.14996998
Alabama,19,1,232.41282849576965,30.62938153,-88.08882719
Alabama,19,1,439.24547021572647,30.67229455,-88.14453376
Alabama,19,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,19,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,19,1,348.54284611578345,33.61501618,-85.83390782
Alabama,19,1,385.3920794391168,33.213107,-86.787837
Alabama,19,1,362.00312806331965,34.76619551,-87.67658655
Alabama,19,1,100.0686585205379,34.87276461,-85.80957702
Alabama,20,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,20,1,637.2876994058871,33.58206789,-86.6328892
Alabama,20,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,20,1,295.8700334926459,34.20508,-86.87515
Alabama,20,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,20,1,82.09042757050905,30.5,-88.333
Alabama,20,1,89.6092802440509,34.11818082,-87.98941598
Alabama,20,1,721.9448358421279,34.69899,-86.602799
Alabama,20,1,196.22130037859438,34.87464,-86.595824
Alabama,20,1,206.6905583917076,33.87343891,-87.26771308
Alabama,20,1,174.1770841618867,30.62764152,-88.14996998
Alabama,20,1,232.41282849576965,30.62938153,-88.08882719
Alabama,20,1,439.24547021572647,30.67229455,-88.14453376
Alabama,20,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,20,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,20,1,348.54284611578345,33.61501618,-85.83390782
Alabama,20,1,385.3920794391168,33.213107,-86.787837
Alabama,20,1,362.00312806331965,34.76619551,-87.67658655
Alabama,20,1,100.0686585205379,34.87276461,-85.80957702
Alabama,21,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,21,1,637.2876994058871,33.58206789,-86.6328892
Alabama,21,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,21,1,295.8700334926459,34.20508,-86.87515
Alabama,21,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,21,1,82.09042757050905,30.5,-88.333
Alabama,21,1,89.6092802440509,34.11818082,-87.98941598
Alabama,21,1,721.9448358421279,34.69899,-86.602799
Alabama,21,1,196.22130037859438,34.87464,-86.595824
Alabama,21,1,206.6905583917076,33.87343891,-87.26771308
Alabama,21,1,174.1770841618867,30.62764152,-88.14996998
Alabama,21,1,232.41282849576965,30.62938153,-88.08882719
Alabama,21,1,439.24547021572647,30.67229455,-88.14453376
Alabama,21,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,21,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,21,1,348.54284611578345,33.61501618,-85.83390782
Alabama,21,1,385.3920794391168,33.213107,-86.787837
Alabama,21,1,362.00312806331965,34.76619551,-87.67658655
Alabama,21,1,100.0686585205379,34.87276461,-85.80957702
Alabama,22,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,22,1,637.2876994058871,33.58206789,-86.6328892
Alabama,22,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,22,1,295.8700334926459,34.20508,-86.87515
Alabama,22,1,419.0797131242036,34.02090813,-86.01748549999999
Alabama,22,1,82.09042757050905,30.5,-88.333
Alabama,22,1,89.6092802440509,34.11818082,-87.98941598
Alabama,22,1,721.9448358421279,34.69899,-86.602799
Alabama,22,1,196.22130037859438,34.87464,-86.595824
Alabama,22,1,206.6905583917076,33.87343891,-87.26771308
Alabama,22,1,174.1770841618867,30.62764152,-88.14996998
Alabama,22,1,232.41282849576965,30.62938153,-88.08882719
Alabama,22,1,439.24547021572647,30.67229455,-88.14453376
Alabama,22,1,688.93966979531,32.36797017,-86.20487220000001
Alabama,22,1,408.4948201573684,31.238965000000004,-85.541269
Alabama,22,1,348.54284611578345,33.61501618,-85.83390782
Alabama,22,1,385.3920794391168,33.213107,-86.787837
Alabama,22,1,362.00312806331965,34.76619551,-87.67658655
Alabama,22,1,100.0686585205379,34.87276461,-85.80957702
Alabama,23,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,23,1,543.149479983196,33.58206789,-86.6328892
Alabama,23,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,23,1,258.4276525938118,34.20508,-86.87515
Alabama,23,1,355.02795326355283,34.02090813,-86.01748549999999
Alabama,23,1,82.09042757050905,30.5,-88.333
Alabama,23,1,82.33180756437831,34.11818082,-87.98941598
Alabama,23,1,649.304203636428,34.69899,-86.602799
Alabama,23,1,166.5932135976533,34.87464,-86.595824
Alabama,23,1,206.6905583917076,33.87343891,-87.26771308
Alabama,23,1,174.1770841618867,30.62764152,-88.14996998
Alabama,23,1,220.94709939043133,30.62938153,-88.08882719
Alabama,23,1,439.24547021572647,30.67229455,-88.14453376
Alabama,23,1,659.1952349718464,32.36797017,-86.20487220000001
Alabama,23,1,369.63873819625496,31.238965000000004,-85.541269
Alabama,23,1,335.1518640470495,33.61501618,-85.83390782
Alabama,23,1,385.3920794391168,33.213107,-86.787837
Alabama,23,1,350.63917946920253,34.76619551,-87.67658655
Alabama,23,1,93.09119408375,34.87276461,-85.80957702
Alabama,24,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,24,1,658.2321374445017,33.58206789,-86.6328892
Alabama,24,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,24,1,274.4871847454283,34.20508,-86.87515
Alabama,24,1,366.07371129703466,34.02090813,-86.01748549999999
Alabama,24,1,82.09042757050905,30.5,-88.333
Alabama,24,1,82.33180756437831,34.11818082,-87.98941598
Alabama,24,1,721.9448358421279,34.69899,-86.602799
Alabama,24,1,196.22130037859438,34.87464,-86.595824
Alabama,24,1,206.6905583917076,33.87343891,-87.26771308
Alabama,24,1,174.1770841618867,30.62764152,-88.14996998
Alabama,24,1,232.41282849576965,30.62938153,-88.08882719
Alabama,24,1,429.64836468108666,30.67229455,-88.14453376
Alabama,24,1,659.1952349718464,32.36797017,-86.20487220000001
Alabama,24,1,369.63873819625496,31.238965000000004,-85.541269
Alabama,24,1,335.1518640470495,33.61501618,-85.83390782
Alabama,24,1,385.3920794391168,33.213107,-86.787837
Alabama,24,1,362.00312806331965,34.76619551,-87.67658655
Alabama,24,1,93.09119408375,34.87276461,-85.80957702
Alabama,25,1,1134.907359709124,33.450188,-86.85057900000001
Alabama,25,1,491.8205864102262,33.58206789,-86.6328892
Alabama,25,1,149.07776883771618,32.812284999999996,-86.579141
Alabama,25,1,293.6199716710107,34.20508,-86.87515
Alabama,25,1,355.02795326355283,34.02090813,-86.01748549999999
Alabama,25,1,82.09042757050905,30.5,-88.333
Alabama,25,1,82.33180756437831,34.11818082,-87.98941598
Alabama,25,1,670.6843365221947,34.69899,-86.602799
Alabama,25,1,196.22130037859438,34.87464,-86.595824
Alabama,25,1,206.6905583917076,33.87343891,-87.26771308
Alabama,25,1,174.1770841618867,30.62764152,-88.14996998
Alabama,25,1,220.94709939043133,30.62938153,-88.08882719
Alabama,25,1,429.64836468108666,30.67229455,-88.14453376
Alabama,25,1,654.2255207264773,32.36797017,-86.20487220000001
